line,label
"they were halfway across, our defenses kicked in. The jogging trail erupted in Greek fire, incinerating",1
"""How?"" I said. ""Look at our camp. We can't even stop fighting each other. And I'm supposed to get",1
"Typhon has the Olympians distracted in the west. Much easier. Fewer lives lost. But make no mistake, the",1
look like fire.,1
strapped to her arm and her laptop bag slung over her shoulder—ready for stabbing or surfing the,0
"I wanted to dock a point because the whole place reeked of designer perfume, but Annabeth ignored me.",1
"Thalia stiffened. ""That's my mother's surname. I don't use it.""",0
"Michael Yew, Silena Beauregard, so many others who were now dead. I thought about Ethan Nakamura",1
"It wasn't much comfort, but it was something.",0
"effort, I propelled Hyperion across the field, straight to where Grover was waiting.",0
"made it.""",1
"""Medusa? Yes, quite true. Lovely place, eh? Unfortunately, Medusa hasn't re-formed since Jackson",0
"world fall into endless sleep, unless that meant death?",0
"messages for us?""",0
"talking about.""",1
"I stared at her. ""What?""",1
"Annabeth had imagined her mother and father together, standing in front of a newly rebuilt Manhattan,",1
"I realized I was thinking about my strange vision of Annabeth pulling me out of the Styx River. ""It's,",1
"The Fury cackled. ""I do lawyers and teachers very well!""",1
"Kronos sneered. His scythe began to change, until he held Luke's old weapon, Backbiter, with its",1
"""Percy Jackson,"" he said, ""because you have taken on the curse of Achilles, I must spare you. You are",0
"""I don't have time for this,"" Kronos snarled.",0
surprise once we reached the bottom.,0
"She frowned. ""What is it?""",1
"""No,"" I said. ""Bring your campers forward to this position and wait for my signal. We're going to",1
"are on board!""",1
"""That's it,"" I insisted. ""End of story.""",0
"could tell she'd been working on it late into the night, because the circles under her eyes were darker than",1
"hair. ""I was at the other end of the park. The dryads had this great  idea of passing me through the trees to",0
"tough and think about victory and root beer, but I figured any second they would panic and run.",1
drakon.,1
"knife. ""The hero's soul, cursed blade shall reap.""",0
"""Maria died!"" Hades reminded him.",0
"Inside, a row of yellow turbines the size of grain silos churned and hummed. Pressure gauges and",1
"""I thought Typhon swatted you out of the sky. They said you crash-landed.""",1
"We set up a two-block perimeter, with a command tent at the Empire State Building. Chiron informed us",1
The knowledge will only hurt you. Remember what I said: holding grudges is a fatal flaw for children,1
Clarisse.,0
abandoned him.,1
"With that happy thought, he vanished.",0
"were on me—all the gods, the demigods, the Cyclopes, the spirits. I walked into the middle of the throne",0
monsters using me as their personal punching bag.,0
"Seer of Fate.""",0
like a playground bully.,0
of plastic wrap.,0
"Argus nodded, like this answer satisfied him. He looked at Annabeth and drew a circle in the air with",0
"sirens wailed on every block. There was no possibility of catching a cab, and the pegasi had flown away. I",1
"""You know . . ."" She brushed her hair behind her ear, like she does when she's nervous. ""This whole",0
"She managed a smile. ""Yeah.""",1
"She removed her hand, but I kept holding it.",1
"In some ways, the camp hadn't changed. But you couldn't see the war by looking at the buildings or",0
"Ethan stood up warily. ""Something wrong?""",0
"""Yeah, but the satyrs you have are working super hard,"" I said. ""I think they're scared of you.""",0
"Kronos turned his golden eyes on the other Titan. ""You call me weak?""",0
"""There is no six-hundredth floor, kid."" He said it like it was a required line he didn't believe. ""Move",1
"midnight now, but the bridge blazed with light. Cars were burning. Arcs of fire streamed in both",0
"whinnied unhappily, shaking the river muck from their manes. They were beautiful creatures, with",0
"I tried to wound his men, not kill. That slowed me down, but these weren't monsters. They were",1
"""And when Kronos comes after you?""",0
I wanted to yell at May Castellan to stop. I knew what was about to happen. I finally understood how,0
"Next to me, Annabeth's knees buckled. I caught her, but she cried out in pain, and I realized I'd",0
hummed words in Ancient Greek—a hymn to Apollo. Then he applied fresh bandages and stood up,0
"""Father,"" Nico said, ""you promised that Percy would not be harmed. You said if I brought him, you",1
wanted to pick a fight with every monster we crossed. Annabeth didn't see that as a problem. Luke was,1
most of these had been smashed to ruins. Others were blazing with a strange green light that I knew,0
"""August.""",0
"go to your stupid camp, spend my time crammed into the Hermes cabin because I'm not important? Not",1
"""You are so not making this easy.""",1
"kid—""",0
his scythe at normal speed and waiting for me to creep toward my death.,0
"""Please, man,"" I said. ""It would mean a lot. For old times' sake?""",1
"The Titan lord studied the problem. He looked behind him at the rising sun, then smiled across the",0
"""Come on."" Nico led the way.",1
middle of their ugly bellies.,1
showing a shot of Susan B. Anthony strangling Frederick Douglass. But I imagine they'll even come up,0
"""She forgot,"" Kronos said. ""Yes, that must've been it. Oh dear, I forgot my friend is invulnerable and",0
"""Look,"" Rachel said. ""Daddy . . . Percy needs me. I have to deliver a message. It's life or death.""",1
"He smiled, but his expression was chilly. He studied her like he wasn't seeing his daughter—just the",0
"""Hyperion,"" Annabeth said in awe. ""The lord of light. Titan of the east.""",0
door he was Luke. But Nico sat forward expectantly.,1
"""And why is that, Percy Jackson?""",1
A fireball launched into the sky from behind the enemy lines. I thought Poseidon would deflect it or,0
"""Take her as well,"" he said bitterly. ""Give her the ancient rites.""",0
remembering the old wound.,1
"you.""",0
"Otherwise we would not keep you annoying little brats around.""",0
allies.,0
"I was stuck in the very back of the room, next to the bathrooms (which didn't smell so great) and a",1
true.,1
"Michael and his archers tried to retreat, but Annabeth stayed right beside me, fighting with her knife",1
"get satisfaction, no one in my cabin is lifting a finger to help. Have fun dying.""",0
"Nico's mouth hung open. ""You just . . . with a sword . . . you just—""",0
We dragged him off the scooter and laid him on the sidewalk.,0
"""My family is anxious,"" Poseidon continued as if nothing had happened. ""The battle against Oceanus",1
"pencils—""",0
I ate a depressing breakfast by myself at the Poseidon table. I kept staring at the fissure in the marble,1
"""This was before we went into the Labyrinth, before . . ."" She faltered, but I knew what she meant:",1
"""It's magic,"" Travis said. ""Usually you need a key card, but the doorman vanished. That means the",0
"""You're kidding,"" Annabeth said.",1
"""STOP IT!"" I yelled. ""What are you guys doing?""",0
"involved with his work, he didn't notice us. He was about five feet tall, with slick black seal fur and",0
"""For now, we're it,"" I said.",0
"Her father sighed. ""I think we would've heard some thing like that on the news.""",0
and-white geometric designs. The ceramic lid was fastened with a leather harness.,1
we spotted Grover kneeling over a fat wounded satyr.,0
"""So at best,"" I said, ""we've got another two days before he arrives.""",0
"""So maybe other reinforcements can get through,"" I said hopefully.",1
"""We have to fall back,"" Michael said. ""I've got Kayla and Austin setting traps farther down the",0
"some stupid thing.""",0
"""Mother—""",0
"""We'll put the car in neutral,"" I said. ""Push them out of the way. And take that stupid jar to Olympus.""",1
"""Don't get so excited, Jackson,"" he said, and I realized he was saying my name correctly. ""I still plan",0
"unclaimed half-bloods. So far, the gods had kept their promise. New demigods were popping up all over",1
"The god's face looked liquid in the candlelight, like he couldn't decide what shape to adopt. He was",1
"""I AM CLARISSE, DRAKON-SLAYER!"" she yelled. ""I will kill you ALL! Where is Kronos? Bring",0
We passed so close to the rotors I felt the force of the blades ripping at my hair. We zipped along the,0
sir. It all happened so fast. I wasn't aiming for any spot in particular.',0
"""It's going to get a lot more unsettling,"" I promised. ""Leneus, we need Grover. There's got to be a way",0
"""Perseus,"" I remembered. ""In Ancient Greek.""",0
"""No,"" Annabeth said weakly. ""Silena, how is it your fault?""",0
"""I don't understand,"" I said.",0
I admitted the idea sounded pretty dumb. Rachel was into urban art projects and feeding the homeless,0
"""What does it mean?"" I demanded.",1
"Jackson? Don't you think your father knows what will happen to you?""",0
"horrible than the last. Looking at his face would've driven me insane, so I focused on his body, which",1
Mrs. O'Leary launched herself through the air—a deadly black shadow with teeth and claws.,1
around.,0
eavesdroppers charged and hoisted us both onto their shoulders.,1
