line,label
"It was the coldest, most refreshing water she had ever tasted. You",1
was thoroughly waked up (for a while) by the unexpected coldness of,1
"and there, by main force, make myself king over some nation that",1
"""Isn't that just like a Marsh-wiggle?""",1
"""Haste,"" cried the Prince. They galloped down the slope. It would",1
124,0
"""My royal mother is avenged,"" said Rilian presently. ""This is",1
"out into the scullery there and then if the giantess had not sat up,",1
"In the second place, whatever the Lady had intended by telling them",1
"two thrones at the far end, sat two huge shapes that appeared to be",1
"""Oh, good. How lovely!"" said Jill. ""And we may come to the feast",1
"no fun; especially if, like Eustace, you have never learned to ride at",1
"before. When they set out again, Jill noticed that the rocky edge of the",1
"The prisoner's voice was now rising into a shriek. ""Let me go, I say.",1
"to the stream, knelt down, and began scooping up water in her hand.",1
"expression of terror. For they saw the wall fallen down, and a lion as",1
have asked the whole mountain to move aside for her convenience.,1
"Puddleglum down on the floor, where he collapsed into a sort of sitting",1
let off a squib for a long time; why's that? And everyone thinks to,1
"""Great Scott!"" said Scrubb. ""You don't mean that Trumpkin is a",1
"fathom down, there is a great army ready to break out upon them like",1
"""You think there has been a change, then?"" said Eustace.",1
"Jill touched his feet, and Scrubb's, gently. All three looked back at",1
"moved by his departure. Handkerchiefs were got out, sounds of",1
At last Caspian turned to the others. He gave a great laugh of aston-,1
"""Then I really think I can trust you.""",1
"well that in two minutes all the bullies were running like mad, crying",1
80,0
"traitor? I used to hear a lot about him in the old days, at sea. Caspian",1
moment that she had shouted down to Puddleglum to let her stand up,1
Clive Staples Lewis,1
trying — ! The wood's behind the wigwam. It may be wet. You could,1
"""Yes,"" said Golg. ""I have heard of those little scratches in the crust",1
What do you mean by coming here to tell me that nobody's been,1
"they never ceased hurling stones, some of which fell extremely close.",1
Clive Staples Lewis,1
"mountains. Before them lay a desolate, rocky plain: beyond it, further",1
the Witch was dead and that the four Overlanders were not dangerous.,1
friendly and less forbidding.,1
disappeared again.,1
Parliament where she lived happily ever after.,1
she told them all about it.,1
they were travelling widened out and dark fir woods rose on either,1
"needed. If these chaps don't teach me to take a serious view of life, I",1
crowded. And when voices began saying out of the darkness from,1
were covered with coarse grass and bordered with reeds and rushes.,1
"attend to him next.'""",1
couldn't stand that for long; she dropped her eyes.,1
"can remember that enchanted life, though while I was enchanted I",1
the dreary Gnome lamps. But there were many places where neither,1
"liar,' said another. 'Why?' said the first one. 'Oh,' said the other. 'They",1
"""Oh, that was next, was it?"" said Puddleglum. ""Now I wonder, are",1
The climb up to the crown of the arch was long and heavy. In many,1
"rode in it as in a movable dungeon, and it stinks of magic and slavery.",1
"were no hills to be seen, but there were biggish white things moving",1
"all that crowd, and, anyway, they now felt rather shy. So they asked",1
"are trying to find Prince Rilian of Narnia.""",1
Clive Staples Lewis,1
"to rub away the past. ""Yes, I believe you. For now that I am myself I",1
"giants. Look at that one, now! You could almost imagine that the lump",1
"anyone else first?""",1
out for enchantments in a place like this. I think it's a trap. I think it'll,1
many streets that ran from it towards the castle. And in those streets,1
"Gentle Giants, and has sent us two Southern children and this Marsh-",1
"young pilgrims to walk this rough waste.""",1
moment a large white object — Jill thought for a second that it was a,1
"you start. He'd keep you under lock and key sooner.""",1
"noticed — """,1
Jill.,1
"watch me, and do as I do. I'll be gay. Like this"" — and he assumed a",1
"frothy chocolate, and roast potatoes and roast chestnuts, and baked",1
"cloud came rushing towards her, this time on the same level as",1
"But as soon as they understood what Jill was saying, they all",1
How They,1
"Her kindness to me alone, who can in no way reward her, would make",1
101,0
"go on, I shall run straight into its mouth."" Anyway, she couldn't have",1
"dressed as the King, but because of his fatness and because he was",1
The voice had been growing softer towards the end of this speech,1
"ently, a great serpent came out of the thick wood and stung the Queen",1
as well as they did.,1
"""They always did,"" said Jill.",1
"ancient times, as she well remembers, expressed this verse:",1
most of the watery and fishy kinds of work in Narnia. And when they,1
said Eustace.,1
one can't be a ghost in one's own country. I might be a ghost if I got,1
"""Oh, dry up! Don't keep interrupting. And when you're back in",1
would drop his hammer and howl with pain because it had stung his,1
cook Men when Puddleglum pointed to the next entry below it. It was,1
wind; for the walls of the trench rose high above her. The next thing,1
"""Never mind!"" said Jill, stamping her feet. ""Hot baths to-night!""",1
of sweet-smelling woods burning on the flat hearth and a lamp,1
else began at once to look pale and shadowy compared with him.,1
and get warm and have supper. But the children couldn't bear to go,1
"""I'm jolly well going to have a look,"" said Scrubb. ""What do you",1
the dead body of the King. At the same moment the doleful music,1
"""I say,"" he asked, ""what's that noise?""",1
seeing all the hard times we shall have to go through together. Won't,1
"Puddleglum, and I'll come after her.""",1
"better stay behind. Pole and I can go on alone, can't we, Pole?""",1
"dreamed, or made up, all those things — trees and grass and sun and",1
"""Oh, what good children!"" said the Queen. (""Perhaps she's the nice",1
extremely comfortable. She found she could lie on her back or on her,1
"an old song about Corin Thunder-fist of Archenland. The truth is, he",1
"waked and still very sleepy, and not well pleased, had arrived. But as",1
but she could not bear to read any more. She turned round. The,1
"""You don't know either,"" said Jill indignantly.",1
"their world. Is that wrong?""",1
"""Oh, you have hearts of stone,"" said the Knight. ""Believe me, you",1
have a fire in your room. Jill felt she couldn't even start undressing,1
"fancy other beetles, they do say.""",1
"""What sort of things?"" asked Jill.",1
